2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.25
3.25
3.25
3.25
0.75
3.5
0.75
0.75
0.75
3.5
3.25
3.25
3.25
3.25
0.75
3.5
0.75
0.75
0.75
3.5
3.25
3.25
3.25
3.25
0.75
3.5
0.75
0.75
0.75
3.5
3.25
3.25
3.25
3.25
0.75
3.5
0.75
0.75
0.75
3.5
